Artist_ID,Name,Genres,Popularity
7EBRU9cmJ711l9hh7uxTNR,DrummeRTee924,"barcadi, sgija, underground amapiano",29
0g3anY9Kyx4GP1wgSrUXqp,Balcony Mix Africa,amapiano,28
69dt5bClaooGj44q9WkZZ3,Team Mosha,amapiano,27
1wPZgHAIMRbPLCj2mgBRUY,Shaun 101,amapiano,28
1okK7TdfTbLQbgSG1hejiY,Freddy K,"amapiano, sgija",28
1BjBv4CvaiqP8EJ5p1Bnlz,S'Villa,underground amapiano,28
0kXAnE4pbMxme8h4PQndfa,Dj Coach,underground amapiano,28
2FbqeXn6Rj8pyDEzJWlrul,Monica Ogah,gospel amapiano,24
7gerFjrdrluHHDsuPSkXmH,LuuDadeejay,underground amapiano,26
6tLcgMwr78kA4SrokL6F0d,Tumisho,underground amapiano,26
06xHyUrgB95PtkQLX5vmnH,Theology HD,"sgija, underground amapiano",23
3r5wLfhWeRd17ogjabRqeo,Amapiano Madness,amapiano,25
1KAE5EFbVnz0RGnj9DdY1l,Sje Konka,"amapiano, sgija",27
53ZXQRpE0KfS0GRrgctR4R,Killer Kau,amapiano,27
1U0kluMlV9VEvmeRvjilSG,Bongza,underground amapiano,27
6Tf0sayrMYnKMo2iYdDCXs,ATK MusiQ,amapiano,27
0NkzbJlvL3SLDCFnPmdSK7,CRC Music,gospel amapiano,26
5zsd8SfXzRdXqQt6OHv8PT,Dzo 729,"amapiano, underground amapiano",26
0tjw7zbUCtSuwvYmIMtdmt,Kiddyondebeat,underground amapiano,28
032XWTfikybkuikEsBqLRc,Kay Invictus,amapiano,26
5LmpP7fU5Vdsf79FrrREK4,DJ SOL K,underground amapiano,25
3orBASckH0kWd1FrlqlJvY,DJ TKM,amapiano,27
3KeANQfpzWH0OS18JMIU28,Luu Nineleven,amapiano,25
0pO4uiWRlwht6qPWVD4mvj,Junior Taurus,amapiano,24
66cOfMJH2FvpXFhJzGvvZP,J&S Projects,"amapiano, sgija",26
202SrQTYVvPja7Z5lrsWuk,Tsiki XII,underground amapiano,24
5dm8xFmBSjeQdGIfnikEtz,Soulful G,amapiano,25
